[14-Jun-2022 08:42:58:762] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/q-itmcat.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:767] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/q-ordcus.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:779] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/v-cusadd.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:793] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/uib-clck.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:856] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/v-cuscdt.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:857] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/support/abcd.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:858] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/v-cusord.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:858] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/support/attr-edt.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:867] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/v-itminf.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:59:088] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/v-shpinf.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
